id,0,1,2
1487,Wow,😑,0
1488,RT julissar28 Happy 6YearsOfOneDirection  you boys are the love of my life Youve done nothing but put a smile on my face ily https,😑 ️ 😍,4
1489,RT reinaaaaa_ love love love this tag  XingonasUnidas  httpstcoLKQF2AuGBB,😑,0
1490,RT Elverojaguar  Wishing you all a Caturday full of Love amp Peace Kitten World  httpstcoOPNt7rSf7C,😑 😺,3
1491,Happy birthday to my girl  I love you Mija Big 18 emxnie,😘 😑 😜 ️,3
1492,not sure what prompted this but  httpstcofNjMe2za0e,😑 😌,3
1493,RT ChiIlDates I love her  httpstcoDje526UqG1,😑 😩 😂,2
1494,RT DestineyL__ Cancer will not win  my mommy is a fighter a strong one at that I love you so much pooh keep fighting  httpstcoI,😘 😑  ️,4
1495,Party in the guest green room I so love this Kon kitsunekon,😑,0
1496,shouldve known your love was a game now I cant get you out of my braiiiin,😑,0
1497,I love all of ya but I love me the most,😑,0
1499,Love you guys thanks for tagging along for all the adventures httpstco3QeBz,😑,0
1500,RT girlposts I LOVE THIS   httpstcoyr6DYCBVtE,😭 😑 😂,0
1501,Ste_Collins WarwickCastle I love Warwick castle,😑,0
1503,I Love guys Follow me,😭 😑,-4
1507,WelfareAimOfMSG httpstcoIKutM0Qa,😘 😑 😍,8
1508,LOVE httpstcoOsq2uRLy8T,😑,0
1509,RT JdrstormYT XIcebinder but Im already following you 3 jk love you,😑,0
1513,CALIFORNIA,😑 ️,0
1514,samclaflin i love you,😑,0
1515,This is why I love my ticas they are so happy and ready to learn from the champs and that is true love  httpstcoWzITN4e59w,😑,0
1516,actually for an orang padang shes not stingy i love her,😑,0
1517,NowPlaying On GeniusRadio    Keyshia Cole  Lil Wayne   Enough Of No Love   Tune In Now To ListenLive  httpstcoPQZjqioywR,😑,0
1518,RT Ruqayyatou__ Happiest birthday Yaya fadeeeeel I love you dayawa Mss_Incredible httpstco1S3h7GLK7i,😑 ️,0
1519,Its a shame that I love music more than people lol,😑,0
1520,I love you JBlaineCaudill,😑,0
1522,Believe me they really love yo,😑,0
1523,I LOVE SHINEE I LOVE SHINEE I LOVE SHINEE I LOVE SHINEE I LOVE SHINEE I LOVE SHINEE I LOVE SHINEE I LOVE SHINEE I LOVE SHINEE I LOVE SHINEE,😑,0
1524,Chanyeol fell in love with the drums after watching School of Rock,😑,0
1525,I LOVE THOSE BIBI OUTFITS One of the Nicos on my bag is wearing it,😑,0
1526,pleasure DOOR SLAM SEX SWING httpstco1Qfs8sIpb6 httpstcohbbMPjKVxY,😑,0
1527,RT yuhboy_jojo Happy Birthday to one of the most amazing woman ever Coach Pattillo we miss you SO much Love you amp Happy Birthday https,😑,0
1528,Irina_Vukolova  Come on My love Come on NOW So finally we get married,😃 😑  😘,7
1529,RT travisflores tommycoster showed me tribute to Orlando by Stefano amp StephenRezza truly moving Peace Love PrayForHumanity http,😑,0
1530,I love you so much httpstcoa3UoWU8TUD,😑,0
1531,pepperjackiee its all out of love,😑 😂,4
1532,rtraverson its tough love,😑,0
1533,RT Godly_Life We love because he first loved us  1 John 419,😑,0
1534,RT johnny_avitia this is so dope i love my people  httpstcoqtEQOwTLqe,😭 😑,-4
1537,Love the things Im doing,😑,0
1538,MrJohnDorney Well deserved I love The Red Lady  truly frightful Looking forward  Doom Coalition 3,😑,0
1540,And its in these days that we miss you even more zaynmalik hope that now ur happier love Thank u for what uve done for us 6yearsof1D,😑,0
1541,Got me up all night all Im singing is love songs,😑,0
1543,SarahMOnline do you love me,😑,0
1551,Love  RT  Share httpstco,😑,0
1552,Lunaa I love your videos keep them up,😑,0
1553,i just want to say that i fucking love one direction so much happy 6yearsof1D,😭 😑 ️,-4
1557,RT Lesdoggg Hmm I think I love this httpstcoFGRmnrtQjR,😑,0
1558,much love and so to jeff for coming httpstcoXteMSLpz3J,😑,0
1562, Real_Liam_Payne Louis_Tomlinson 1D6YearsStrong httpstcoj7rXPWMaOC,😑,0
1563,AikBaatDilKi love bird,😑,0
1564,RT DaddyJawsh How you love that,😑,0
1565,RT RobynHitchcock Its no good hating Trump hatred is what hes all about Spray him with love from a safe distance the way that firem,😑,0
1566,katyperry just like everyones tweets cause we all be trying too hard to get your dumb bum to notice us galll I still love u tho mom,😑,0
1571,RT yoteens show your girl off POST PICTURES OF HER WITH HER RETWEET HER PICS TELL YA FRIENDS ABOUT HER HOTNESS JUST SHOW HER OFF AND,😑,0
1572,RT goodvibzzzz Some real shit  httpstcos92aQivLnN,😑,0
1573,RT Kinderyeollie Goodnight my love Seongyeol1991,😑 😊,3
1574,i see this tweet on my tl when i rly need it bless httpstcoIaxn9ef3ZH,😑,0
1575,httpstcoSbfh6GGiJD Listen to our theme song here Bokura no Love style,😑,0
1576,RT catxdavies Have you integrated your bitmoji with your snapchat I could not love this update more httpstcoFxqTrzNIjR,😑,0
1578,Snapchat  TindSplat SexySaturday Would You love a night with this Cutie httpstcovLyRHfPCOL,😑,0
1580,httpstcot2O0GQ1zAi httpstcoysABt212TN,😑,0
1582,RT milansmithh literally in love with this getting better everytime I draw httpstco8I6vu6JXPc,😑,0
1583,Real_Liam_Payne love you more,😑,0
1584,RT ansleyelkin2001 katelynmills114 I love you soo much baby girl No matter how far we are we got each other lt3 Im your biggest fan re,😑,0
1585,Love this  httpstcoIEkIgGcG38,😑,0
1586,Preach not many understand that words do in fact hurt So dont make fun of something if u dont understand it  httpstcorHNHpxJtIm,😑,0
1588,Like seriously why would you hurt the person you love on purpose unless you dont really love them,😑,0
1589,RT tinytaemin THE FIRST THING HE DOES WHEN HES HOME IS HUG HIS PUPPIES AND TAKE THEM TO HIS ROOM IM IN LOVE WITH HIM,😑,0
1591,You take my love for granted,😑,0
1592,1150sobremesa haha it was ur birthday Happy birthday I guess Jk I hope u liked being birthday and I love you,😑,0
1593,I love driving but not while there are other people on the road,😑,0
1594,_alexvndraa I love you Mensa,😑,0
1595,RT chri2tina psa i love elizabeth_SNL,😑,0
1596,I love my wife,😙 😑,3
1597,God bless you VicMensa and thank you for supporting my community  httpstcoe0uMLsy0ko,😑 ️,0
1599,Plz notice this httpstcoKqmpp2CeEN,😑 😊,3
1600,RT Bible_Time We know that in all things God works for the good of those who love him who have been called according to his purpose Ro,😑,0
1601,RT JusDreG Ladies love yourselves I promise you theres nothing doper than someone whos comfortable in their own skin,😑,0
1602,youre not funny  httpstcovlQHchSGv0,😑,0
1603,LOVE YOURSELF,😑,0
1604,RT WajeehWest Make em fall in love with your personality Everything else is just secondary,😋 😑,4
1605,RMAFG10 Love you homie,😑,0
1606,RT _Rachael_Taylor OMG just saw all the bday messages i love you guys THANK YOU so much JessicaJones fans RULE fist bump httpstcol,😑,0
1607,FergCapone you supposed to be in my dms falling in love,😑,0
1608,i love being a good boy for my mistress,😑 ☺ ️,0
1610,20072016 httpst,😑,0
1612,RT TheTumblrPosts love this httpstcodzvG9vqcJo,😑,0
1613,Embark on severely based burden hereat else make love extraordinary wealth alias make money by Ohy,😑,0
1615,People Are Falling In Love With This Guys Cover Of Drakes One Dance httpstcoKD7S2M2UtT via victoriasanusi BuzzFeedUK,😑,0
1616,BDay dont exist or nah And 4 gave us Love On Topsomebody tripped httpstcokxtwYqdwOC,😑,0
1619,Much love man,😑,0
1620,RT Iifepost One day youll wake up at 1130 AM on a Sunday with the love of your life and youll make some coffee amp pancakes and itll al,😑,0
1621,cinday100 I love you  thotties unite yamsayin,😑,0
1622,RT JesseCale Actors kiss each other for like 10 seasons and dont fall in love but when someone holds the door for me i think about it fo,😑,0
1623,Samanthaprabhu2            i love u samantha72,😑,0
1624,hate working but I love the money,😑,0
1625,Champion  champion  champion  champion  imVkohli  love you sir,😑,0
1626,SanSiro Concert will be forever unforgettable  6yearsof1D Love my Lads,😑,0
1627,RT antigracieveli I love this  httpstco9jgrmtGswC,😑,0
1635,127112,😑,0
1636,RT The8milekyle This is probably one of the best pics ever taken  thank you for being you love the new album  L1LDebbie httpstco9ho,😑,0
1637,RT BestofPisces Pisces love art and music,😑,0
1639,Let me tell you Im so ready to spoil someone,😑,0
1640,love you till the last breathe,😑,0
1641,Ayoooooo sissy i tooooo lov d way he says d dialogueso cute la httpstcoPeVk7VSPPe,😑,0
1642,Love you KatrinaPierson  httpstco8uYOyzTkps,😑,0
1649,6YearsOfOneDirection,😑,0
1651,Im allergic to dogs and my dog is allergic to grass Lets call this a love hate relationship,😑,0
1652,Ciao Italia Grazie for letting me into every restaurant and place of business Love Shanti the httpstcoHXdF3PCtwr,😑,0
1653,RT MgaPatama She wants to fall in love with you but shes afraid of getting hurt afraid of lies and afraid shell end up with only tear,😑,0
1654,If you associate with someone who will mess up what you have with the person you say you love then you doing it wrong,😑,0
1655,NowPlaying Love The Way You Lie de Eminem  httpstcoSpo9M7zUMz,😑,0
1656,TeresaTweets18 I love dogs but Im not going to go grab some random strangers,😑 😂,4
1657,I would love to be in Claremont for the iacs16 coptic httpstcoegeDgy9uxK,😑,0
1658,RT marcusharmon_ Love to read that  httpstcoS1djMj3eOK,😑 😁 ️,-1
1659,RT PadaAckleholic IM SO IN LOVE httpstcoaLow5P6cNE,😑,0
1660,Im not sorry for playing Greenday all the time and annoying everyone because I fucking love it lol,😑,0
1661,This Shit Is Deeper Than Love,😑,0
1662,Give love away like your life depends on it,😑,0
1666,ALL THE LOVE,😑,0
1669,HBDPrinceSuriya  httpstco3uSTjlpqmI,😑 😎 ☺,1
1670,Just got home Had the best therapy for stress Love you guys iamtriciadc doushenka101,😑,0
1671,pyrocynical pyrocynical hk_asian httpstcoGAtxTz4XN5 crazy girl is in love with pyrocynical h,😑,0
1673,family marriage love honor myman posting one pic for httpstco3YYz5Texrx,😑,0
1674,giveintoforever im at the security check crying i love us,😑,0
1675,RT SoReIatable Omfg I dont get how girls love when guys or their boyfriends spend like 400 on them  I feel bad when a dude buys me a,😑,0
1681,YOU KNOW MY LOVE IS SWEEEEET,😑,0
1682,YOU KNOW AYUSH I LOVE YOU IN DLKH SO VULNERABLE YET VERY STRONG  httpstcoYMvIm2QHXq,😑,0
1686, Hong Ji Hong  watching Doctors 닥터스  Korean Drama,😑,0
1687,6YearsOfOneDirection Im so proud of you guys  I love you so much  onedirection,😑 ️,0
1688,IISuperwomanII I love you so much,😑,0
1689,One love  httpstcoHYfYYT2vpk,😑,0
1690,RT baabyblue_ idk just the idea of two people being made to love each other is so pure could you imagine the feeling when you find one a,😑,0
1691,Always love my late night calls with my best friend,😑,0
1692,RT CraveMyThoughts Omfg I dont get how girls love when guys or their boyfriends spend like 400 on them  I feel bad when a dude buys,😑,0
1693,RT NSDSxxx Meet yo mamasI LOVE MY MOMS BIGTITS 3 COMING KendraLust iamspanishdoll jewelsjadexx AlyssaLynnxxx NSDSxxx httpst,😑,0
1694,onedirection I REALLY LOVE YOU SO MUCH,😑,0
1695,shrektalia who voted that 1 vote i love you,😑,0
1697,RT omgFactsWow true love is having a crush on him even after he got a haircut,😑,0
1698,Blue eyes are just blue eyes until you fall in love with somebody with blue eyes,😑,0
1699,leepace  I love u so much How  r u today,😑,0
1702,cr myBrightLight56 httpstco4LIakfsvg1,😑,0
1703,RT ACountryWord I wanna be there when you wake up be more than just your friend baby theres no mistakin youre the love I wanna be i,😑,0
1704,RT TheseDamnWords Just because a few people didnt treat you right doesnt mean everyone will treat you wrong Learn to love again until,😑,0
1705,I love Paige I swear she can get anything out me,😑,0
1706,Ciao Italia Grazie for letting me into every restaurant and place of business Love Shanti the httpstcoA6LOibYlSj,😑,0
1707,RT ImAngelaPowers I love putting on Coconut oil it keeps my skin so soft,😑,0
1708,dene_17 ok dont worry i wont forget  love you too sweetdreams,😑 😂,4
1709,I love zahkari he said Nobodys fucking with daija  Im already knowing,😑 😌 😭,-1
1710,chris_j_robo gehrig38 sportsfanNEA Id love to discuss religion with schilling a short one if he couldnt use memes,😑,0
1711,katyperry my Queen i love you bitch,😑,0
1712,RT BestLovePhrase When you love someone so much you tend to over think things that you shouldnt be worried about,😑,0
1713,rebecca_lodell I took it down for now until I can get it right Lol  Love u sweetie,😑 😀,3
1714,When someone elses happiness is your happiness thats love,😑,0
1715,RT FemalePains I love this  httpstcoC7v6IL2FSx,😑 😂,4
1716,RT alvaro_moser Im just looking for that next paycheck tbh httpstcoF0Sq5Lc2Py,😑,0
1718,Seems like theres no love out here,😑,0
1719,Love is giving someone a power to destroy you but you trust them not to,😶 😑,0
1720,I love you baby httpstcoGwnduanNYw,😑 ️,0
1721,RT dobrevsagb divinesagb I love you too so fucking much,😑,0
1722,RT Fathyakan Not everyone you loved will love you back,😑,0
1723,RT HalamansOfMnl Love me when youre ready,😑,0
1724,Love and Victoria gets her hot ass and pussy fucked on periscope Victoria Love gets pussy httpstcovbZuLKk8qO,😑,0
1725,RT TheAngryCats AngryTracks les playlists commentées de TheAngryCats Sunshine of your love par Cream httpstcogZedpmPYXJ,😑,0
1727,RT MandsFentynis Ouvindo a live de Love On The Brain  MTVHottest Rihanna httpstcoOR7FTBeDex,😑,0
1728,RT murderized like cmon i love u lemme help u,😑,0
1729,Love jeongmal never felt so good,😑,0
1730,RT beaufilms stuck in love 2012 httpstcoZ5XWi79TmA,😑,0
1731,Dammit lambo I dont hate you but the opposite of love is heading towards your direction but I actually like you,😑,0
1732,RT aliciaparmer Happy birthday to this amazing beautiful strong confident woman I LOVE YOU  DONT let ANYONE ruin your special day,😑,0
1734,ALDUBSuperMA,😑  😍,4
1735,RT Shaaai_ Conversations with ur first love httpstcoRxsbn7oVB3,😑,0
1736,RT sehunitized SEHUN FOCUS ARTIFICIAL LOVE I DONT KNOW A BABY OF EXO ANYMORE GOODBYE WORLD IT WAS NICE LIVING AND ALL httpstcoWaSN7,😑,0
1737,Shawty is this love or is this pleasure,😑,0
1738,RT destiny_mejia Im not the best at makeup but I definitely do love to glow  HighlightBreaksTheInternet httpstco28J2UosPyN,😑,0
1739,Silvia and Alejandra brunette girl andi love stripping off her tight jeans outside Alejandra brunette Sil httpstcojWu5tmNa2j,😑,0
1740,Samanthaprabhu2            i love u samantha74amp5,😑,0
1760,ㅤ ㅤ,😑,0
1762,Americans love wars then bitch about Islam  httpstcoFWRGWSsXwp,😑 😛,1
1763,RT StarWorldIndia sonaldigsin 22 Wed totally love it if you could make time to catch the show during its original airing time amp join,😑,0
1764,renee__13 thanks baby  love you,😭 😑 😘 ️,0
1765,No love,😑,0
1766,RT mikeAwalker Personal foot tattoo breastcancer tattoo feet art ink Friends loss love Work create enjoy httpstcobIhc3ZfV,😑,0
1769,From Russia With Love  httpstcowgsdByPN8R,😑,0
1770,avaneikam i love you,😑,0
1772,Everything either becomes worse and worse or becomes better and better Harshness leads to hatefulness while kindness leads to love,😑,0
1773,ArianaGrande aww stay strong everyday Love you,😑,0
1774,RT astroIogypics they love you if they httpstcoWZDlffLsEz,😑,0
1776,Adele Love In The Dark,😑,0
1779,How to Love feat Sofia Reyes by Cash Cash  httpstcoWkVRie6eta,😑,0
1781,RT NotebookMsgs my worst fear is losing someone i love while were on bad terms which is why i refuse to hold grudges amp no matter what,😑,0
1784,The last video has me dead  wtf when did I do that  thank you my love  see you soon  httpstcoqw6Qaa8P0M,😭 😑 😂,0
1785,RT BaeFeeling Michelle Obama James Corden and Missy Elliot  I love this httpstcooBbmUGCC9c,😑 😂,4
1786,RT annaemariex I hate my locals so much because Ive stanned Abel for years now and they called him a reindeer and now they love him stup,😑,0
1787,6YearsOfOneDirection love ya one direction  httpstcof8Es9I9yDO,😑,0
