,0,1,2
1324,The really hate this one   Anonymous The Movie 2015 httpstcoxbO0aajhQo,😑,0.0
1326,tboake2000 eleventhphoto i hate them i dont bother catching them,😑,0.0
1327,RT robertawo DianeSymons CNN realDonaldTrump allows you to believe hate prejudice and fear are your salvation Sad,😑,0.0
1328,queenofallnie surrendered and come home shows how mentally strong you are We all need to rant and complain and hate life once awhile,😑,0.0
1329,RT Millaz noranb_ Wow this is terrible I get that fans stan one member more than the rest but whats with the hate Some people are j,😑,0.0
1330,RT RondarioJaja Hate to see my friends tears for worthless persons,😪  😔 😑,-1.0
1332,RT kpopwhore 29 The bandwagon Amber hate isnt cute I dont even understand how yall can hate her,😑,0.0
1333,looks on map  httpstcoCTwpBXzCqA,😑,0.0
1335,lovehate relationship with being so competitive,😑,0.0
1336,I hate niggas that live off bitches,😩 😑,-2.0
1337,RT _briaaa_ I hate overboard extra shit,😑,0.0
1338,Roblox Pokemon Tycoon  LAG I HATE YOU httpstcoTU1eZKDFXB via YouTube,😑,0.0
1339,RT stefaniwasmer I hate yall you freaking bitch ass liars the1975,😑,0.0
1343,sunfIowerfranta i hate it so much,😑,0.0
1344,RT itsmebrock Im paid to ignore atrocities committed in countries enforcing the Islamic Faiths laws Trump calls women names hate,😑,0.0
1345,My logic today is wow I love you so much that I hate you and want to fucking die Burn bitch burn,😑,0.0
1347,Everyones all if you hate the heat remember in 4 months With pics of mounds of snow Im just like yesss hurry up cold weather,😑,0.0
1348,RT nialauryn_ I hate when ppl fw me just because they see Im Coolin like leave me tf alone,😑,0.0
1349,RT thicsehun hunhan many people hate us But no matter what we gotta stay strong and fight through all these bs fiSting  httpstco,😍 😑,4.0
1350,CHIMPSINSOCKS urghi hate this man so much Im super super sorry but i hate him,😑,0.0
1351,MinjaLovesMz I dont hate Minzy Im an ot4 fan which means I love them all but i do speak when things arent right on eithers behalf,😑,0.0
1352,I hate when I feel like me and my best friend are drifting apart,😑,0.0
1353,RT douglas_sadie hate those people who need drama in their life to survive,😑,0.0
1354,oh u twitter famous Rick httpstcoMrQmHrjEuc,😑,0.0
1355,Absolutely hate being in my grans she always thinks the house is roasting when everyone else thinks its freezing,😑,0.0
1356,RT sdejanovich Hate that feeling of losing the importance you once had in someones life,😑,0.0
1357,RT Hamantha5 More arrive to show their respects This Fort Myers resident chooses to show love over hate httpstco1XcxlNjnpk,😑,0.0
1359,RT missodessa I really wanted to capture the black dating experience yes youve successfully captured everything we HATE httpstc,😑,0.0
1360,RT ZWhitesel Bernie voters hate Hillarywho doesnt,😑,0.0
1361,I hate living tbh,😑,0.0
1362,RT bellabigdeal the only thing I hate about social media is the fact that people actually think they personally know you,😑,0.0
1366,RT govph Duterte If we cannot as yet love one another then in Gods name let us not hate each other too much,😑,0.0
1367,I hate doing early workouts,😑,0.0
1368,I hate that I laughed so hard at this  httpstcoWJJnmR6qJh,😂 😅 😑,7.0
1369,I hate when youre leaving for vacation amp your dogs know youre leaving amp they look at you like youre the biggest traitor,😑,0.0
1370,RT iamAJabrenica If we cannot love one another then in Gods name let us not hate each other too much President Duterte SONA2016 DU30,😑,0.0
1371,I hate Mondays,😑,0.0
1372,God I hate sounds of people eating,😑,0.0
1373,Spelman Financial Aid Office httpstcoOq5gQrwkqr,😑,0.0
1374,RT cheryll64056 HillaryClinton NEVER has CARED about AMERICANS just lining her own pockets WakeUpAmerica VoteTrump Bernie LGBT https,😑,0.0
1375,Jealousy is just love and hate at the same time  Drake Jealous httpstcoKhTIk6P4mQ,😑,0.0
1376,RT rkent927 Youre gorgeous  httpstcovrZr4B8iQF,😑,0.0
1377,Bernie Voters HATE Hillary is trending no20,😑,0.0
1378,_Asuri southburd Nanami why do you hate my ochin chin so much Do you want picture proof that its not small,😑,0.0
1379,This be me   httpstcotn42Elxd3l,😩 😑,-2.0
1380,ReginaMillsc But how I remember so good that you started with hate for me,😑,0.0
1381,i hate u i love u feat olivia obrien by gnash  httpstcoKdFz8qpxf9,😑,0.0
1382,She looks like a sick sim with shitty computer graphics I hate that cunt  httpstco9j5pQUkw7J,😑,0.0
1383,Lyoan get your phone ready  you be texting me whats happening hate that I dislike scary movies  httpstcoFLGDhmAVMe,😂 😕  😑,2.0
1384,I literally hate missing work so much,😑,0.0
1387,I FUCKING HATE HISTORY I HATE HISTORY I HATE MY HISTORY TEACHER I HATE ALL HISTORY PAPERS I HATE HITLER AND STALIN,😑,0.0
1388,RT ohtayy_ I hate when I start liking somebody because its so scary and so exciting at the same time,😑,0.0
1389,RT RellFrmMichigan I hate when bitches think its more than it really is,😑,0.0
1390,RT TarotChloe Racist is just an AntiWhite hate slur Stop WhiteGenocide QandA factcheck httpstcoqTIkc8bf4e,😑,0.0
1391,The latest episode of running man is so funny  I used to hate Jang Hoon but hes so weak for such a huge man I cant stop laughing,😂  😑,4.0
1392,RT auttylea99 I hate when the people in my house eat my food,😑,0.0
1393,I hate packing so much Even if its just for a small thing I just Always forget shit,😑,0.0
1394,RT JonOliverGil I smoke but I really hate that 2nd hand type and the people whos numb enough to give one,😑,0.0
1395,RT _bluntsnotcunts I hate when people arent straight up with me,😑,0.0
1396,I hate fake laughing Just stop taking to me please,😑,0.0
1397,Fascinating In a vomit producing kind o way httpstcokWV1puRwOC,😑,0.0
1398,RT africanhateyou wear a bra then  httpstcouAxBV0JySq,😑,0.0
1401,httpstcoBFfVpjgAek,😑,0.0
1402,Hate even its that time of the monthcause my whole pelvis be in pain,😩  😞 😑,-4.0
1403,anyways how is that seokjin hate acc did she deactivate yet,😑,0.0
1404,I hate when Im scrolling through my tl and I accidentally favorite someones tweet Then I have to unfav it and its weird,😁  😑,-1.0
1406,CHIMPSINSOCKS I hate Trump,😑,0.0
1407,RT Raeonaa I hate the first week of school people be so lost and home room is always a damn hour,😑,0.0
1408,RT marIboros Hickeys can sometimes be beautiful because theyre the only bruises caused by love and affection rather than hate,😑,0.0
1409,RT Pornhub Hi Im back from vacationI hate everything And my instagram was banned for nothing,😑,0.0
1410,Having a lovehate relationship with my feelings and mood,😂 😑,4.0
1411,RT pjkramer12 hate hate hate slow txters,😑,0.0
1412,I hate that your on my mind but Im nowhere to be found in yours,😪  😑,0.0
1413,RT Hyukkiss RT the_Chess fansign Heenim asked Which one do fans hate more between Donghaes muscles VS Heechuls long hair  RT,😂  😑,4.0
1415,RT heymisschrissy I hate the whole grey area of the talking stage,😑,0.0
1417,I hate you HAHAHHA  httpstco4p5khAWZ63,😑,0.0
1420,Nothing I hate more than listening to Caucasians say how diverse DePaul truly is I die literally everytime I hear them,😑,0.0
1422,hi i still hate you,😑,0.0
1424,RT tsat_ nobody understands how much I hate sharing if I share anything w you then I must really really really fw youuu appreciate it,😑,0.0
1425,Wowtypical Killary supporter httpstcoytncu1ldC0,😑,0.0
1427,STRONGER TEAM MCRIS httpstcorUFqNcmGCQ,😑,0.0
1428,RT gwaptana tend to be more inspired when its the least expected i hate pushing creativity when nothing is clicking,😑,0.0
1429,I hate Holly and I want her dead,😑,0.0
1430,RT MsBuddingStar Hate people who stand in front of you on a train platform when there is clearly space around us Like hello I was here f,😑,0.0
1431,RT 1999sjh oh how time has changed i now hate 98 of my grade  httpstcoNPs5cp4L8E,😫 ️ 😈 😑,-6.0
1432,I hate when random accounts favorite my tweets How did you find me and why,😑,0.0
1434,When you dont show em what that bankroll look like act strange towards you Niggas hate when they cant count yo pockets,😑,0.0
1435,akaryan8 for the record I hate how America celebrates st Paddys day,😑,0.0
1437,I hate not having anyones numbers anymore,😫  😑,-2.0
1438,RT Ieansquad I hate yall man  httpstco3x882rnYaF,😂 😑,4.0
1439,hallahatchagurl the1975 they hate us,😑,0.0
1440,In meetings all morning but I have so much other crap to do I hate today,😑,0.0
1441,I hate you  i love you,😑,0.0
1442,i hate ppl who just tweet advice all day son shut the fuck up,😑,0.0
1443,JustVuyi In more riveting news I hate Excel and I hate Pivot Tables,😂 😑,4.0
1444,First u hate me now u wanna show love,😑,0.0
1446,RT AhmadiyyaTimes rabbani_aisha finds antiAhmadi hate books in the library of the largest Saudifunded Faisal Mosque in Islamabad htt,😑,0.0
1447,you can not ship something bc its boring or it doesnt interest you whatever but to hate on it is another thing,😑,0.0
1448,Fuckin weirdos  This is why Im beginning to hate social media,😑,0.0
1449,RT gothfruit i hate myself but i have nice tiddies httpstcoIfAF6zvQeR,😑,0.0
1450,RT WorIdStarBest I hate dms lol just text me httpstcots0sM2SyNi,😑,0.0
1451,RT rjoyourjoy1919 YOU ARE PROVOKING TOO BAD  I AM NOT RETWEET TO GIVE YOU VIDEO OR SOON U WILL BE BLOCK BCOZ U R NOT NICE  httpst,😑,0.0
1452,RT hesarvt i hate that I want but I cant put anyone else above you,😑,0.0
1453,yall about to make me really hate YG,😑,0.0
1456,But I hate Trump more and you are really overestimating your chances in November,😑,0.0
1457,Tf kinda name is Donald anyway His parents must hate him as much as we do,😑,0.0
1459,RT HugotDre I just want to be happy I dont need any problem fake people and hate in my life,😑,0.0
1460,Just wanna lay up and watch Netflix when i get off work  but im already knowing thats not happening lol hate not talking to nobody,😑,0.0
1461,i hate everything quitting everything then suiciding bye lol,😑,0.0
1462,Just Dont Make Me Hate You K,😑,0.0
1463,I actually hate Louis httpstcoMcgqDdwgTU,😑,0.0
1464,halfbreedmex AP I must not know Florida laws but what I do know about Florida I hate,😑,0.0
1465,I hate dealing with children like if your grown then act like it omg,😑,0.0
1466,Friend httpstco6nhxM8Knfe,😑,0.0
1467,Theres just too much hate in the world to not want to spread the love,😑,0.0
1468,RT TopGuy__ Hate a mf dat be like  damn you never hit me up okay I aint hear from you in a year fuck yu mean,😑,0.0
1471,My curls looks so good when theyre wet Then when it drys I hate my hair,😑,0.0
1476,Kinda hate that I dont have time to do anything with anyone,😑,0.0
1479,RT GeorgeHaldeman Bernie Voters HATE Hillary 4 the same reason Trump voters do When she isnt lying shes cheating or shes stealing DNCche,😑,0.0
1480,I hate when I accidentally leave a tiny piece of eggshell on the egg and bite into it Almost as bad as sand in your mouth,😑,0.0
1483,Wow just listen to there passion Hillarys negatives are growing fast,😂  😑,4.0
1484,I hate flirty ass people I especially if your all about someone,😑,0.0
1485,ask me why I have like 4 friends its bc I hate everyone else,😑,0.0
1486,Really hate that I have to work and Im cramping like crazy,😒  😑,-2.0
1487,RT laurensrevenge_ I hate myself for not being able to trust the one I wanna be with knowing Im happy,😑,0.0
1488,I hate my life,😑,0.0
1489,raza33443 idk but I hate him,😬 😑,-2.0
1490,Make that  Nate I aint gonna hate httpstcofXG0J7zSjK,😑,0.0
1491,Hate when bitches think shit sweet Bitch where was you when I was down  Come on Na,😑,0.0
1494,Perhaps if the RNC had been more active in the process from the beginning they wouldnt have ended up with Trump httpstcoYjUFHmPNmg,😑,0.0
1495,Dont support the philanderers wife httpstcoTouNr5Bo3E,😑,0.0
1496,RT reIatabIe In case you guys hate the new snapchat memories update here you go httpstcoB8HhmVRiMc,😑,0.0
1497,We just biked from 63rd to 45th My students hate me right now lol,😑,0.0
1498,RT blissonsaturn They grew up around shitty moms who cared more about a nut amp her needs more than their sons httpstcodYf4x0P6Nl,😑,0.0
1499,RT _Shawncameron I hate being woke out my sleep wtf,😑,0.0
1500,RT HilariousWomen People are quick to judge yet hate to be judged How ironic,😑,0.0
1501,Sometimes I hate snapchat all yall do is sit in the camera and sing and play in yall hair,😑,0.0
1502,RT jonnysun hey u kno how evrybody wants to be happy and likes being happy well guess wat i hate it now im the coolest person on earth,😑,0.0
1503,Holly is a fool I hate her more than Angela,😑,0.0
1509,RT SessEka When you use your allegiance to God to hate someone for their race sexuality or gender identity YOU are the problem with,😑,0.0
1510,RT MisterHugotero I hate when youre so excited for something but then it ends up to nothing,😪  😑,0.0
1511,RT kennedyyceline I hate when people say oh you speak french Then force me to translate some completely random and awkward sentence,😑,0.0
1512,Hate that this weekend came to an end Thankful for new friends and waving goodbye to the boys in blue httpstcofOBLHsxmVs,😑,0.0
1513,RT SoCROWNN I Hate Working I Need A Come Up So Bad,😑,0.0
1514,i hate uuu and i luuuuv uuu,😑,0.0
1516,blocked,😑,0.0
1517,RT iamrashidajones My heart hurts Too much death Too much hate Hug your loved ones tight Tell them that in the darkest times we MUST,😑,0.0
1518,alexanderday_ youve now ruined my insightful tweet I hate you,😑,0.0
1519,I never payed lol  httpstcogBYP8E6EtY,😑,0.0
1520,RT BETTcha_wont I hate not driving some where cause I cant leave when I want to,😑,0.0
1521,RT KTHopkins Thank you httpstcojmzjQ01lje mailonline,😑,0.0
1525,yfm DJ_Sabby tshepi_mabs TheBestDrive at da hood i only go for condors and hate ventures as they are cold and most are jalopies,😑,0.0
1526,kamriejean i fucking hate you bye,😑,0.0
1527,Literally hate u httpstcoqR1U4TKDPZ,😑,0.0
1533,Hate for dissent,😑,0.0
1534,Hate mothernature hate cramps hate periods hate everybody fml fml amp fml,😂  😑,4.0
1536,Not even 730 am amp I already hate people amp the things they say on the internet,😑,0.0
1537,I swear I hate thatlike your leg just tingles  httpstcoem8udpaB95,😂 😩 😑,2.0
1538,Promote what you love instead of bashing what you hate,😑,0.0
1540,RT HouDrew i hate michael cole,😑,0.0
1541,controlleraunt i hate sakura being quirky and chirpy when its unironically shes supposed to be a grown ass woman,😑,0.0
1542,I love myrtle I hate rutland,😫  😑,-2.0
1544,RT xkitma i hate when people try to put me under a label im different amp im just myself i dont need a label for you to know what i stand,😑,0.0
