id	time	sentiment	tweet
2.62434171711009E+017	888644047	neutral	#Auspol Australian Prime Minister Julia Gillard's criminal history and her hypocrisy with WikiLeaks and Julian Assange http://t.co/TMKwZlJY
2.3794678213759E+017	239606606	neutral	Teaching, then rehearsing.  Show with the GNR Tribute band this Friday in Cranston, RI at MARDIS GRAS!
2.06554207648616E+017	253124500	positive	May 27 it goin Down Me, @oneN_aMILLIE, and @Levi_tation throwing a Graduation Party! At Mardis Gras 4275 Winchester RD suite 6 pm until 12!
1.88857697985249E+017	445865264	negative	Careless World tour hit up 8 places in Cali. Haha the fuck, yoo.
2.62473937848521E+017	137396048	neutral	MT @LabourBroomhill: FREE tickets for @tom_watson talking about Dial M for Murdoch on 6th December are available https://t.co/WREO79mt
2.64200073418789E+017	37992035	positive	@DJDannyAvila Just heard you're coming to Calgary on the 23rd!! BEST news ever!! You're going to kill it man!! :)
2.62442706087838E+017	447185240	positive	Still my favorite pose of you, :) Pancakes tomorrow, glad you're here, we missed DJ Marcus! Sweet dreams! http://t.co/uzLcnbPE
2.20333731842499E+017	167606298	neutral	think ima go to Nicki Concert @ the DAR Constitution Hall on the 21st.. 2 chainz gonna be dere
2.64258061017969E+017	108180517	positive	@USCCB Lifting up the people affected in those areas, especialy in NY and in NJ. May they experience God's holding them close to His heart!
2.63896714686124E+017	498007723	neutral	@Vinay_Kumar_R, part of the India 'A' playing XI, will be available for the Ranji Trophy opening fixture against Baroda starting tomorrow.
2.6125112123709E+017	65156634	neutral	@WebsterHall im curious, do students of #NYUSCPS qualify for the ticketed code to the Richie Hawtin &amp; Loco Dice lectue on the 3rd of nov?
2.64146926939812E+017	356338116	neutral	JOE CORBI'S FUNDRAISING IS DUE TOMORROW! Turn it into one of the DECA advisors!
2.32945508530913E+017	102575027	neutral	Hommage to Gary Carter and the Expos Day tomorrow at RCup: dollar hot dogs, and $8 tix at the 300 level. #Youppiwillbehere
2.29760651269116E+017	626915136	neutral	#RedSox Saltalamacchia is the 4th catcher to hit 16+ HR in back-to-back seasons for BOS. Others: Carlton Fisk, Rich Gedman, Jason Varitek.
2.55718877021999E+017	45610204	neutral	Get ready for our Wednesday Drink Specials Wednesday - 3-8pm Have it your Way Margarita Day  ( Bar Brand Only)... http://t.co/ml806WRT
2.55774015384334E+017	23269591	neutral	Zumba Tonight at 5:30 PM at BALANCE Fitness.  370 Davenport Ave, 3rd floor New Haven CT.  See you there ladies.... http://t.co/7CCRzC0I
2.64193170198376E+017	321764394	positive	@HeatherPaace because come November 7, whoever is destined to be the next President will have my full respect. Whether it be Obama or Romney
2.64097823891538E+017	545754044	negative	@ScllyStitches She's invited. And Ash may not go because of her. And I want Ash to be there because his AE helped mine through some stuff..
2.60959018791616E+017	85385896	neutral	"@hiddi of course, you get a 7th guy in there who says he likes ""that real heavy stuff like Iron Maiden and Judas Priest man yeah"" -.-"
2.57226767209738E+017	327629108	negative	@sunnyjim123 Yeah that'll be enough for him now. That was devastating. I think Price would be Vitali Klitschko tomorrow if he had the chance
2.63029207918055E+017	70099039	neutral	Wanna go to the #Queen Extravangaza at Bell Center Jan 30th? Sing for Queen at 545pm all week to WIN tix!! #Drivetime @925thebeatmtl
2.57118643270328E+017	94943101	neutral	@Built4dTough first meet December 8th in the Murphy center
2.51061126765351E+017	395151341	neutral	I know Flatbush Zombies wont be at the concert on Friday but I still hope the Asap mob performs #BathSalts at least, or rockys part atleast
2.6424671244349E+017	84760043	neutral	For how long, i might be in NJ then?RT @FoolishInApril: @blove402 Thursday Night the 13th of Dec.
2.64159523630105E+017	548745589	neutral	Heat play the Knicks tomorrow
2.6159110434286E+017	271756352	positive	Tomorrow I get my hands on my copy of VLR for PS Vita. Hopefully the postive impression I got from the demo carries over to the full copy.
2.62528359307805E+017	28316185	neutral	Winter Storm Watch in effect for parts of the mountains- including Asheville- from Monday morning to late Tuesday. #avl #wnc #sandy
2.64117324909539E+017	589474628	positive	Going to the Knicks Vs. Heat game tomorrow. #HYPE last time i went to a basketball game was when i was 9.
2.6425644046053E+017	176519618	neutral	EVERY FRIDAY join us for Mass at 9AM &amp; 5:30PM + all day ADORATION at St Angela's #Mattapan Catholic Church @BostonCatholic #Boston bilangual
2.37391903677637E+017	329999835	positive	Woohoo going to spend all day thursday shopping at the Florida Mall :)) #yay #shoptilwedrop
2.64034802292904E+017	597172413	neutral	Info *Distance Of the Sun frm Earth 149,597,900 km &amp; The Moon frm Earth is 384,400 km. Follow @General_Sms FOLLOW  @MS_DHONI_101
2.47259170401812E+017	47589102	neutral	To anyone who hasn't seen the 1st half of David's first ever recording for Nandito Ako, check the link below! http://t.co/p2O83qRW
2.64004384734728E+017	304541470	neutral	I still haven't started tidying my room and I'm just sat on the floor watching Project X  lol
2.48184083845358E+017	32946138	neutral	Persona 4 Golden will arrive in North America for the PlayStation Vita on November 20. Publisher Atlus also noted in today's announc...
2.63924087661928E+017	33944823	positive	Ahhhh, the sun is shining, the birds are singing and this Nirvana track I have on is bringing it down. Skipety.
2.62182941164192E+017	553142620	neutral	Kevin Rudd rents out Canberra mansion and lives it up at Hyatt - Herald Sun: Kevin Rudd rents out Canberra mansi... http://t.co/dF49mDCB
2.64210735784153E+017	104021025	positive	YOLO? Ofcourse, but with in that life span yu may be an become 5 diff ppl, the life we live in aint the only life we gone have, be smart
2.59541845233787E+017	21946424	negative	So, in Jan 2010 Darryl Issa called investigating Wikileaks a priority and today he dumped raw intelligence data on internet? Irony, anyone?
2.51733808754348E+017	377479362	neutral	I'm going to Pierce the Veil at Backstage Live in San Antonio, TX - Oct 18 http://t.co/t3d8Fblw
1.9623003188482E+017	408063716	positive	NBA playoffs TODAY!!!!!! the Heat Vs Knicks  series is going to be crazy! luckily #celticnation don't play till sunday LETS GO CELTICS!!!!
2.6367455642898E+017	831841020	positive	Good luck to Girls Tennis as the take on South Torrance today on 1st round CIF! #GoLions2012
2.52164054183981E+017	105243232	neutral	@SportsRV he waited to long with lennox he should of finished him, both Klitschko's seem to wait till the 6th and 7th round to finish people
2.6416747197458E+017	766626499	positive	@Gwendolyn__ I better have a seat by you and Katie tomorrow! Can you say #party?
2.12954889872085E+017	36754346	neutral	Finish watching Ghost Rider: Spirit of Vengeance.  Movie was alright.  I still prefer the 1st one better.
2.64123272453566E+017	233458475	neutral	I might invite myself over Julian's house tomorrow now that I think about it lol
2.59460372652769E+017	14340657	negative	Ghost Rider 2: Spirit Of Vengeance, may just have enough nonsense to satisfy @craigfots Statham-quotient.
2.58883785389654E+017	170948028	positive	Pictures of the day: 18 October 2012: A playful Amazon river dolphin, Usain Bolt's shoes and Mick Jagger. http://t.co/Ogfzm25l
2.63593139154072E+017	29965231	neutral	My 3rd article for Solo Travel Society. This time it's all about Seoul, South Korea! :) http://t.co/d16kRqdb
2.51285750023348E+017	34084972	neutral	I wionder if HISD has school tomorrow.. I want to visit my elementary school :3
2.62040778740728E+017	62857267	neutral	@SweetSpotNation son...I left them so open. I got em hot and said 'u can hear the rest of that poem on Nov 11th at Santos Party house' lmao
2.63750969681129E+017	76288540	negative	Bear with me for the power crisis: Jayalalithaa: Chief Minister Jayalalithaa on Wednesday asked the people of Tamil... http://t.co/6FL1pjuL
2.62442167388209E+017	434722835	positive	but rest assures I am watching Degrassi, and loving it may i add. (;
2.50430338218729E+017	21351422	neutral	I wish Ron Jaworski was still in the Monday Night Football booth. I enjoy Tirico and Gruden, I just think that Jaws offered a lot too.
2.62346562489962E+017	136408553	positive	Saw Margaret Cho tonight at Leicester Square Theatre. Brilliant woman, intuitive, insightful, sexy. She's here til 31st u must go!!
1.95939287286559E+017	29922651	positive	Knicks vs Heats gone be the best 1st round series in the playoffs
2.26701622913405E+017	309461843	neutral	I just set my alarm ringtone with Nandito Ako. Okay. See you tomorrow :)
2.6400095770735E+017	158966203	negative	Horrible dream lady night....I'm tiered but today is my Friday and its the start of the RODEO tonight #hearthorses
2.6282285633178E+017	428546699	neutral	Tuesday my bd n I going up to Malcolm X to register him in school!
2.64210618951795E+017	270188434	positive	Going through my 7th grade yearbook just makes me laugh. #memories
1.98113428232077E+017	342730279	neutral	Gotta get my liver/kidneys ready for Saturday -- Cinco de Mayo! Or, as I call it, National Margarita Day #2.
2.64253222947021E+017	40475705	neutral	anybody want to pick me up at LAX on november 20 ? haha
2.59951944221745E+017	249290559	negative	@llcoolj These people CANNOT know who Mick Jagger is...you ain't old, old skool maybe but c'mon! Mick Jagger has a lot more years than you!
2.5432203530249E+017	73547086	neutral	And once again, the first game James and me play in te latest 2K is: Heat vs Knicks. For the 2nd year in a row. We always go back and fort
2.64222266534027E+017	271256669	positive	@NikkiSarai_ How fun! I went to The Bank the first night then LAX the 2nd.
2.57271378288452E+017	760177728	neutral	Brook Lopez scored 9 points in the 2nd quarter and was featured by #Nets. Joe Johnson was absent, but should play in 2nd half. #Nets #NBA
2.40541125209891E+017	143040683	neutral	Endymion is responsible for the 6th Q-BASE update. Here's the preview of their Thunderdome anthem. Watch, listen... http://t.co/zAc61Qop
2.37564550268977E+017	405447279	neutral	Ganda din pala ng Unofficially Yours :) may pagkafriends with benefits! But the thing na ganda ng pagkaarte ni JohnLlyod and Angel! EPIC! :)
2.58803196921774E+017	40743645	neutral	@tendersociety Pancake mix /does/ keep for a long time! (Pancakes tomorrow morning, then build a quake kit for #ShakeOut day?)
2.59518267088052E+017	192794822	negative	okay i'm sorry but TAYLOR SWIFT LOOKS NOTHING LIKE JACKIE O SO STOP COMPARING THE TWO. c'mon America aren't you sick of her yet? (sorry)
2.62699162812944E+017	339186777	neutral	Bayern lost 1-2 to Bayer Leverkusen Sunday. They remain at the top of the table and are allowed to slip up one ... http://t.co/vtA4m9XU
2.64236241669734E+017	119602296	neutral	Just put a bet in for tomorrow night already. Never did this before. Miami Heat -5.5 against the Knicks.
2.62308115951784E+017	519119376	neutral	Just got off the 5:00 conference call and a Winter Storm Watch has been issued from 2:00 am, Monday October 29th... http://t.co/85fkwo4B
2.64214577443656E+017	285829725	positive	Just walking to the victor! Happy 21st birthday Lauren! http://t.co/Pewv6lwl
2.54701394345484E+017	594364524	positive	Imaaa be the 1st Tongan hooper in the NBA #Fact
2.5889455313272E+017	170394787	neutral	Pictures of the day: 18 October 2012: A playful Amazon river dolphin, Usain Bolt's shoes and Mick Jagger. http://t.co/3n3hn7l8 #photography
2.30747271216636E+017	22813359	neutral	Films at the Pratt: Ghost Rider: Spirit of Vengeance, FREE screening, Sat, Aug 4, 1pm, Southeast Anchor http://t.co/qAEMXmpb
2.64130322298442E+017	708430520	positive	@katytlam @KatieTD21 Kath. I hope you do enjoy the game last night. Tomorrow has another game. Go JLin!
2.64189214982304E+017	411953928	neutral	@HeartThrobEsco oh shit you just reminded me. I have work at 11 tomorrow at Woodchicks and a call in at 1 at Vans. could you cover it?
1.99500770700308E+017	63322197	positive	Good Monday everybody! Wish we could start this morning with a little King cake....
2.18984931102163E+017	599000933	positive	I just realized that the boys won their Brit Award on my birthday February 21 then I was like partying that time they recieved it!#BESTGIFTx
2.50972603244761E+017	532382874	positive	We're in the studio working on the new album and it sounds EPIC. We may as well pick up our Brit Award now, tbh.
2.58895164486062E+017	93989578	negative	@SpikeEskin also i hate this themed PPV's what if i want to see an Elimination Chamber in july? I gotta wait six months?
2.62288947823133E+017	70909521	neutral	Surprisingly, K.K. Downing, formerly of Judas Priest, has his birthday on October 27, just two days after fellow... http://t.co/luVyG9YF
2.62895485906477E+017	384548742	neutral	@KoladeG we have to be at mick jagger centre by 3 on Sunday so can u still make it
